,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Dipole Dipole,135.00,140.00,150.00,155.00,286.82,0.04,1.00,-25.94,-552.604,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,2.23,1.56,1.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.70,270,196,0.4,00.000000,00.000000,.TTTTTT,2,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,155.00,160.00,344.84,0.07,1.38,5.11,-265.755,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.58,2.74,2.00,1.38,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.92,270,196,0.4,00.000000,00.000000,.TTTTTT,3,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,160.00,165.00,441.80,0.10,2.23,11.03,-170.236,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.28,4.40,3.38,2.29,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,270,196,0.4,00.000000,00.000000,.TTTTTT,4,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,165.00,170.00,467.28,0.34,1.41,-103.81,-102.889,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,3.07,2.16,1.34,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.76,270,196,0.4,00.000000,00.000000,.TTTTTT,5,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,170.00,175.00,492.40,0.56,2.73,87.48,-67.763,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,5.78,4.72,2.70,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,270,196,0.4,00.000000,00.000000,.TTTTTT,6,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,175.00,180.00,552.55,2.65,1.71,-74.49,-50.693,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.72,4.29,2.62,1.74,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.01,270,196,0.4,00.000000,00.000000,.TTTTTT,7,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,180.00,185.00,529.44,6.34,5.43,130.76,-34.001,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.21,9.59,8.45,5.27,3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.03,270,196,0.4,00.000000,00.000000,.TTTTTT,8,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,185.00,190.00,486.33,6.69,0.61,-163.01,-22.715,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.61,4.11,1.42,0.87,-0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11,270,196,0.4,00.000000,00.000000,.TTTTTT,9,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,190.00,195.00,497.64,5.30,5.41,112.52,-17.432,726.322,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.96,11.13,9.92,5.44,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.69,270,196,0.4,00.000000,00.000000,.TTTTTT,10,0,11.77,11.89,46.5,21/10/2017 5:14:00 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,195.00,200.00,469.65,6.00,1.02,-66.15,-12.705,729.209,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.19,3.83,2.32,0.19,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.76,269,196,0.4,00.000000,00.000000,.TTTTTT,1,0,11.77,11.87,46.5,21/10/2017 5:14:50 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,200.00,205.00,456.02,16.28,4.15,77.66,-9.693,729.209,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.39,9.70,8.76,5.95,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.74,269,196,0.4,00.000000,00.000000,.TTTTTT,2,0,11.77,11.87,46.5,21/10/2017 5:14:50 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,205.00,210.00,460.05,20.17,-1.88,-133.13,-7.823,729.209,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.75,-6.49,-4.29,-2.77,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.50,269,196,0.4,00.000000,00.000000,.TTTTTT,3,0,11.77,11.87,46.5,21/10/2017 5:14:50 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,135.00,140.00,210.00,215.00,337.44,12.52,6.76,18.10,-4.662,729.209,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.22,11.76,9.72,5.49,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.51,269,196,0.4,00.000000,00.000000,.TTTTTT,4,0,11.77,11.87,46.5,21/10/2017 5:14:50 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,150.00,155.00,151.41,0.01,0.78,-23.84,-1058.900,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,1.85,1.27,0.76,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.70,294,194,0.4,00.000000,00.000000,.TTTTTT,1,0,11.77,11.87,46.5,21/10/2017 5:15:38 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,155.00,160.00,223.49,0.04,1.11,3.92,-390.762,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.90,2.15,1.69,1.10,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.94,294,194,0.4,00.000000,00.000000,.TTTTTT,2,0,11.77,11.87,46.5,21/10/2017 5:15:38 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,160.00,165.00,325.48,0.06,1.66,13.74,-227.633,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,3.25,2.38,1.70,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.99,294,194,0.4,00.000000,00.000000,.TTTTTT,3,0,11.77,11.87,46.5,21/10/2017 5:15:38 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,165.00,170.00,375.82,0.22,1.02,-105.22,-131.419,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.22,1.94,1.72,0.99,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,294,194,0.4,00.000000,00.000000,.TTTTTT,4,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,170.00,175.00,418.91,0.38,2.50,86.75,-83.708,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.09,4.87,3.75,2.45,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,294,194,0.4,00.000000,00.000000,.TTTTTT,5,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,175.00,180.00,491.95,2.01,1.59,-75.33,-61.440,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,3.28,3.04,1.35,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.01,294,194,0.4,00.000000,00.000000,.TTTTTT,6,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,180.00,185.00,485.55,4.86,4.64,130.10,-40.426,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,7.87,6.01,4.55,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.03,294,194,0.4,00.000000,00.000000,.TTTTTT,7,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,185.00,190.00,458.39,5.41,0.19,-160.54,-26.716,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.35,1.24,1.50,-0.14,-0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.12,294,194,0.4,00.000000,00.000000,.TTTTTT,8,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,190.00,195.00,474.59,6.30,5.61,113.04,-20.116,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,10.22,7.26,5.86,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.70,294,194,0.4,00.000000,00.000000,.TTTTTT,9,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,195.00,200.00,451.60,7.46,-0.80,-69.05,-14.357,659.151,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.52,0.07,0.59,-1.34,-1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,294,194,0.4,00.000000,00.000000,.TTTTTT,10,0,11.77,11.87,46.5,21/10/2017 5:15:39 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,200.00,205.00,449.09,7.79,12.26,76.73,-11.110,666.839,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,17.59,18.07,13.72,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.74,294,196,0.4,00.000000,00.000000,.TTTTTT,1,0,11.77,11.87,46.5,21/10/2017 5:16:29 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,205.00,210.00,448.07,11.78,-12.52,-127.39,-8.709,666.839,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.11,-21.19,-16.07,-13.89,-9.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.49,294,196,0.4,00.000000,00.000000,.TTTTTT,2,0,11.77,11.87,46.5,21/10/2017 5:16:29 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,210.00,215.00,332.32,8.50,0.75,16.75,-5.168,666.839,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,2.16,0.38,1.22,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.52,294,196,0.4,00.000000,00.000000,.TTTTTT,3,0,11.77,11.87,46.5,21/10/2017 5:16:29 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,140.00,145.00,215.00,220.00,181.48,16.97,13.78,98.78,-2.293,666.839,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.83,-3.55,21.32,16.68,12.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.48,294,196,0.4,00.000000,00.000000,.TTTTTT,4,0,11.77,11.87,46.5,21/10/2017 5:16:29 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,155.00,160.00,144.15,0.01,0.70,9.72,-954.241,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.83,1.42,1.03,0.70,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.94,314,196,0.5,00.000000,00.000000,.TTTTTT,1,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,160.00,165.00,262.33,0.03,1.21,19.17,-434.137,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,2.33,1.75,1.24,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.98,314,196,0.5,00.000000,00.000000,.TTTTTT,2,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,165.00,170.00,343.49,0.07,0.67,-105.34,-227.384,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,1.53,1.04,0.63,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,314,196,0.5,00.000000,00.000000,.TTTTTT,3,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,170.00,175.00,413.33,0.24,1.67,86.68,-136.808,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.39,3.46,2.58,1.81,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,314,196,0.5,00.000000,00.000000,.TTTTTT,4,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,175.00,180.00,507.78,1.26,1.33,-75.48,-96.040,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30,3.33,2.28,1.25,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.01,314,196,0.5,00.000000,00.000000,.TTTTTT,5,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,180.00,185.00,519.10,3.21,3.53,129.86,-61.364,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.97,6.44,4.69,3.41,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.03,314,196,0.5,00.000000,00.000000,.TTTTTT,6,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,185.00,190.00,505.46,3.38,1.45,-157.51,-39.834,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.43,3.71,2.52,1.50,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.10,314,196,0.5,00.000000,00.000000,.TTTTTT,7,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,190.00,195.00,534.30,3.51,3.67,112.02,-29.475,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.80,7.00,5.27,3.76,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.69,314,196,0.5,00.000000,00.000000,.TTTTTT,8,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,195.00,200.00,519.02,5.58,-0.99,-67.72,-20.823,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.52,0.03,-1.18,-1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,314,196,0.5,00.000000,00.000000,.TTTTTT,9,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,200.00,205.00,515.21,7.53,6.42,74.64,-15.503,623.905,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.77,10.15,8.61,7.03,4.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.76,314,196,0.5,00.000000,00.000000,.TTTTTT,10,0,11.77,11.89,46.5,21/10/2017 5:17:17 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,205.00,210.00,534.12,4.24,-7.23,-124.30,-12.323,621.904,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.05,-3.77,-5.68,-7.58,-8.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.49,310,193,0.5,00.000000,00.000000,.TTTTTT,1,0,11.76,11.89,46.5,21/10/2017 5:18:07 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,210.00,215.00,388.25,3.75,1.75,15.57,-7.038,621.904,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.39,4.17,3.60,1.23,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.51,310,193,0.5,00.000000,00.000000,.TTTTTT,2,0,11.76,11.89,46.5,21/10/2017 5:18:07 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,215.00,220.00,221.30,17.56,23.48,100.20,-3.209,621.904,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.07,28.43,29.16,21.54,21.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.49,310,193,0.5,00.000000,00.000000,.TTTTTT,3,0,11.76,11.89,46.5,21/10/2017 5:18:07 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,145.00,150.00,220.00,225.00,175.94,40.29,0.30,-97.49,-2.073,621.904,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.83,23.71,12.26,-0.05,-7.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.60,310,193,0.5,00.000000,00.000000,.TTTTTT,4,0,11.76,11.89,46.5,21/10/2017 5:18:07 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,150.00,155.00,160.00,165.00,155.24,0.02,1.05,14.58,-929.174,564.122,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41,1.94,1.51,1.08,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.98,341,192,0.6,00.000000,00.000000,.TTTTTT,1,0,11.76,11.87,46.5,21/10/2017 5:18:56 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,150.00,155.00,165.00,170.00,262.04,0.12,0.40,-108.73,-392.118,564.122,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,0.98,0.61,0.37,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,341,192,0.6,00.000000,00.000000,.TTTTTT,2,0,11.76,11.87,46.5,21/10/2017 5:18:56 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,150.00,155.00,170.00,175.00,355.08,0.27,1.31,83.11,-212.531,564.122,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66,2.78,2.04,1.31,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,341,192,0.6,00.000000,00.000000,.TTTTTT,3,0,11.76,11.87,46.5,21/10/2017 5:18:56 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,150.00,155.00,175.00,180.00,468.88,0.90,1.26,-76.16,-140.323,564.122,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.48,2.90,1.96,1.23,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.01,341,192,0.6,00.000000,00.000000,.TTTTTT,4,0,11.76,11.87,46.5,21/10/2017 5:18:56 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,150.00,155.00,180.00,185.00,505.90,2.18,2.61,127.40,-86.516,564.122,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.76,4.59,3.66,2.59,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.03,341,192,0.6,00.000000,00.000000,.TTTTTT,5,0,11.76,11.87,46.5,21/10/2017 5:18:56 PM,0,0,0.0,0.00,0.0
